property_type;place_name;state_name;lat;lon;price;currency;price_aprox_local_currency;price_aprox_usd;surface_total_in_m2;surface_covered_in_m2;price_usd_per_m2;price_per_m2;floor;rooms;expenses;properati_url;description;title
apartment;Palermo;Capital Federal;-34.586696622699996;-58.40982118189999;;;;;116.0;103.0;;;;4.0;;http://www.properati.com.ar/17oxb_venta_departamento_palermo_garage_amenities_subte-linea-d_achaval-cornejo_e1u;Astor Palermo es una torre de 26 pisos con vistas a la ciudad, en una ubicación excelente, en el corazón de Palermo, rodeado de parques, plazas, restaurantes y centros comerciales.Con un lobby de doble altura, cuenta una excelente alternativa de amenities con propuestas para chicos, estacionamiento de cortesía y áreas comunes.Cochera Opcional;Astor Palermo - 4 Ambientes a Estrenar
house;Palermo;Capital Federal;-34.5967478;-58.416886700000006;1100000.0;USD;19408950.0;1100000.0;840.0;580.0;1309.5238095238094;1896.551724137931;;;;http://www.properati.com.ar/17ozs_venta_casa_palermo_franca-propiedades_eqx;Apto profesional. Casa para uso comercial de 10 ambientes, al frente. Superficie total de 840m², cubierta de 580m² y descubierta de 260m². 9 dormitorios y 9 baños. Longitud frente 8m y fondo 30m. 2 plantas. Antigüedad 90 años. Antiguamente “Hotel Cabrera”.Venta sujeta a la obtención del COTI por parte del propietario.Las reservas se toman exclusivamente en la inmobiliaria con el matriculado - Matricula CPI 6099.;Jose A Cabrera 3600 Palermo Casa 10amb U$1.100.000 Apto Prof
PH;Palermo;Capital Federal;-34.58061370000001;-58.4387003;390000.0;USD;6881355.0;390000.0;220.0;170.0;1772.7272727272727;2294.1176470588234;;5.0;;http://www.properati.com.ar/17p1f_venta_ph_palermo_hidromasaje_jardin_parrilla_patio_sotano_garage_subte-linea-d_guimat-propiedades_e7u;Excelente PH TIPO CASA, propiedad en planta baja con entrada independiente. 4 ambientes. Tres baños, el principal con hidromasaje.  Cocina comedor con posibilidad de ser ampliado tranformándolo en living aprovechando el actual patio interno, hoy techado con toldo metálico. Amplio patio al contrafrente con árboles y parrilla. Sótano. No tiene espacio aéreo propio.Dormitorio 14,62x3,83Dormitorio 23,37x3,83Dormitorio 33,82x3,65Hall entrada3,93x3,44Escritorio         2,96x2,55Cocina          5,92x2,84Patio cubierto o posibilidiad de living  6,97x4,13Garage           5,76x4,2Baño Principal   2,68x2,4Baño 2           1,65x3Patio / jardín       8,1x5,94;Excelente ph 5 ambientes. tipo casa con patio jardìn al fondo y garage
apartment;Palermo;Capital Federal;;;300000.0;USD;5293350.0;300000.0;99.0;99.0;3030.3030303030305;3030.3030303030305;1.0;;;http://www.properati.com.ar/17p2d_venta_departamento_palermo_segui-j-f-_3700_balcon_baulera_lavadero_dependencias_guanziroli-inversiones;COQUETO SEMIPISO EN LA MEJOR ZONA DE P.CHICO . 3 DORMITORIOS MAS DEPENDENCIA !!!,Palier semi privado.A una cuadra de Libertador y 4 de Las Heras ( todos los medios de transporte )..Hall, Living comedor de 4x7 con chimenea a leÃ±a , balcon Frances, cocina ,lavadero dependencias con baÃ±o.3 dormitorios , 2 baÃ±os .calefaccion central..Cocina refaccionada a nuevo.Seguridad los fines de semanaBauleraexp $5600;Departamento 99m² con Dependencias en Segui, J. F. 3700, Capital Federal, Palermo, por U$S 300.000
apartment;Palermo;Capital Federal;-34.592251399999995;-58.4116405;187000.0;USD;3299521.5;187000.0;89.0;89.0;2101.123595505618;2101.123595505618;;1.0;;http://www.properati.com.ar/17p5a_venta_departamento_palermo_luminoso_dependencias_subte-linea-d_leg-propiedades_fa0;"Excelente departamento de 3 ambientes, contrafrente, con dependencia- Ambientes amplios, varios placards, inclusive en living- Bao completo y bao de servgicio con ducha-  Luminoso- Buena ventilacin- Construccin slida- Balcn Francs- Calefaccin y servicios de agua caliente  centrales-  Edificio de poca y categora con importante recepcin- Ubicado en excelente zona; a una cuadra de Boulevard Charcas, dos de Av. Santa f- Cercana del Shopping Alto Palermo. Subte D- Varias lneas de colectivos sobre  Av. Coronel Diaz y Av. Santa f- .Publicado por LEG Propiedades a traves INMOMAP";Palermo 3 Amb c/dep
PH;Palermo;Capital Federal;-34.591955299999995;-58.4358567;149000.0;USD;2629030.5;149000.0;52.0;42.0;2865.384615384615;3547.6190476190477;;2.0;;http://www.properati.com.ar/17p5e_venta_ph_palermo_lavadero_parrilla_placard_plus-develop_fa2;VIVERDE PALERMOEXCLUSIVO COMPLEJO DE 9 PH EN DUPLEX, CON DOBLES ALTURAS, DESNIVELES, APTOS PROFESIONALES, SIN EXPENSAS.UBICACIN, TERMINACIONES Y DISEO PREMIUM.Especificaciones Tcnicas: UNIDAD N 2. DUPLEX 2 ambientes.Pisos:Estar comedor : Madera natural (Colocacin tipo americano) o Prefinish 1era calidad.Escaleras plegadas de hormign/metlica con pedada en madera natural lustrada s/diseo.Baos y cocinas: Revestimiento veneciano y/o micropiso s/diseo.Espacio exteriorJardn: ? Ver mscombinacin de deck de madera, csped y green block (reticulado de hormign para csped)Equipado con parrilla revestida en su interior con ladrillos refractarios y herrajes de 1era calidadCocina:Equipada con bacha doble de acero inoxidable y grifera monocomando.Muebles de excelente diseo con bajo mesada, cajoneras y alacenas en Roble Moro con herrajes de perfil ?J? de aluminio anodizado.Cocina 1 marca: Bosch, Longvie o similarMesada y zcalo de granito Blanco Dallas o similarGritera monocomando FV o similarBao:Sanitarios: Ferrum o similarGritera: FV o similar Bacha de apoyar dispuestas en mesada de madera tipo deck Revestimiento venecianoDeck de madera sector duchaCombinacin de espejos con diseo vanguardistaAccesorios metlicos de excelente diseoLavadero:Sector lavadero semicubiertoHerrajesDe primera calidad en acero inoxidable marca Hal Metal o similarFrentes de placardCorredizos espejados y enchapados, con marco de aluminio (no se incluye interiores de placard)EstructuraHormign armadoDESARROLLO Y COMERCIALIZACIN: PLUS DEVELOPPROYECTO Y DIRECCION : ESTUDIO NUSSBAUM .Publicado por Plus Develop a traves INMOMAP;Exclusivo PH 2 amb en duplex c/jardin s/expensas.CAT.PREMIUM 
apartment;Palermo;Capital Federal;-34.6041153;-58.4089083;67500.0;USD;1191003.75;67500.0;32.0;32.0;2109.375;2109.375;;1.0;;http://www.properati.com.ar/17p5q_venta_departamento_palermo_estrenar_subte-linea-b_subte-linea-a_subte-linea-h_mb-propiedades_fa8;EXCELENTE AMBIENTE A ESTRENAR, BAO Y COCINA COMPLETOS!!!! IDEAL INVERSION O ALQUILERTEMPORARIO!!!!!! .Publicado por MB PROPIEDADES a traves INMOMAP;EXCELENTE AMBIENTE EN PALERMO
apartment;Palermo;Capital Federal;-34.5867594;-58.4393005;91000.0;USD;1605649.5;91000.0;32.0;27.0;2843.75;3370.3703703703704;;1.0;;http://www.properati.com.ar/17p66_venta_departamento_palermo_sate-propiedades_faa; .Publicado por SATE PROPIEDADES a traves INMOMAP;MONOAMBIENTE A ESTRENAR
apartment;Palermo;Capital Federal;-34.5803539;-58.425358900000006;;;;;36.0;30.0;;;;1.0;;http://www.properati.com.ar/17p67_venta_departamento_palermo_subte-linea-d_sate-propiedades_faa; .Publicado por SATE PROPIEDADES a traves INMOMAP;DEPTO. 1 AMB.-C/PATIO A RECICLAR
PH;Palermo;Capital Federal;-34.5826598;-58.442361700000006;90000.0;USD;1588005.0;90000.0;40.0;40.0;2250.0;2250.0;;3.0;;http://www.properati.com.ar/17p68_venta_ph_palermo_sate-propiedades_faa; .Publicado por SATE PROPIEDADES a traves INMOMAP;3 AMBIENTES  CHICOS X ESC. SIN EXENSAS
apartment;Palermo;Capital Federal;-34.5826598;-58.442361700000006;90000.0;USD;1588005.0;90000.0;40.0;40.0;2250.0;2250.0;;3.0;;http://www.properati.com.ar/17p69_venta_departamento_palermo_luminoso_sate-propiedades_faa;PALERMO HOLLYWOOD: 3 AMBIENTES CHICOS -3ERO X ESCALERA, CONTRAFRENTE PULMON DE MANZANA  -EXCELENTE LUMINOSIDAD.- SIN EXPENSAS.    SATE PROPIEDADES   PALERMO .Publicado por SATE PROPIEDADES a traves INMOMAP;3 AMBIENTES P.H. X ESC. SIN EXPENSAS ( PALERMO HOLLYWOOD)
apartment;Palermo;Capital Federal;-34.5784429109;-58.4107433386;370000.0;USD;6528465.0;370000.0;127.0;120.0;2913.385826771653;3083.333333333333;;4.0;;http://www.properati.com.ar/17p9i_venta_departamento_palermo_ugarteche_3300_omar-e-dominguez-propiedades; .Publicado por Omar E. Dominguez Propiedades a traves INMOMAP;Excelente y hermoso Departamento
apartment;Palermo;Capital Federal;-34.58331939999999;-58.42126990000001;;;;;43.0;43.0;;;;1.0;;http://www.properati.com.ar/17pfa_venta_departamento_palermo_hidromasaje_lavadero_sum_subte-linea-d_congreso-inmobiliaria_8sm;Venta departamentos en Gurruchaga 2400 Palermo. Matrcula 2402. CABAComodidades: Proyecto en Construccin Edificios 7 pisos, 3 unidades por piso. Estudios y departamentos de 1 y 2 ambientes. SUM, Solarium, Laundry, Jacuzzi. Aptos Profesional. Muy Bajas Expensas. Todos con Balcn frente y contrafrente. Servicios de agua central.  .Publicado por CONGRESO Inmobiliaria  a traves INMOMAP;Venta 1 y 2 ambientes Gurruchaga 2400. Palermo
apartment;Palermo;Capital Federal;;;120000.0;USD;2117340.0;120000.0;45.0;36.0;2666.6666666666665;3333.333333333333;;2.0;;http://www.properati.com.ar/17pft_venta_departamento_palermo_uyr-urbano-y-rural-consultora-bastos-moliina;Muy buen departamentos de 2 ambientes en 1 piso lateral, con, profusin de placares, agua caliente por calefn individual y calefaccin por caldera general, pisos de parquet, cocina separada con gran cantidad de alacenasVigilancia nocturnaa 1 cuadra de Av. Santa FE y Subte D .Publicado por UyR URBANO Y RURAL-CONSULTORA BASTOS MOLIINA a traves INMOMAP;2 ambientes en Palermo
apartment;Palermo;Capital Federal;-34.58331939999999;-58.42126990000001;1228700.0;USD;21679797.15;1228700.0;50.0;43.0;24574.0;28574.41860465116;;2.0;;http://www.properati.com.ar/17pg0_venta_departamento_palermo_balcon_hidromasaje_lavadero_piscina_sum_placard_aire-acondicionado_subte-linea-d_max-level-broker;Departamentos con Entrega  programada PalermoCalle Gurruchaga 2400   A menos de 100 Mts de Av. Santa Fe.  Y la Comisaria 23, a 3 cuadras de Av.Scalabrini OrtizEstructura Edilicia-              Edificio decategoria Pb y 6 Pisos-              Servicios de Laundry, SUM, solrium y jacuzzi-              Estudio y deptos. De 1 y 2 amb por piso-              Acesonsor automatico.-              Vivienda apto profesional.-              Muy bajas expensasPLANTA TIPO 1 al 5to  con Disponibilidad.Superficies U.FDepto ?A? Fte ? 2 amSup Cub 42.20 m ? balcn 7.70 mSup total 49.90m2Precio $1.228.700    Boleto 50%    y 24 ctas +CAC Depto ?B? Cfte ? 1 amSup cub 34.15 m ? balcon 3.26 mSup total 37.42 m2Precio $850.000 Boleto 50%  y 24 ctas +CAC Dpto ?C? ? Estudio ? 1 amSup cub 24.80 m ? balcon 5.35 mSup Total 30.15 m2Precio  $740.000 Boleto 50% y 24ctas + CAC Caracteristicas Tecnicas-              Estructura hormign armado independiente.-              Albaileria en elevacin con ladrillos huecos y macizos, construccin tradicional-              Frente en tarquini o ladrillo a la vista.-              Revoques internos con yeso y enduido con terminacin con fijador.-              Carpinteria exterior de hojas de aluminio con marcos de chapa.-              Pisos flotante en ambiente o similar-              Pisos cermicos ?Lourdes? o similar en baos y cocina.-              Mesada de cocina de granito gris mara, pileta de acero inoxidable ?Mi pileta? o similar.-              Artefactos de cocina elctricos ?Longvie?, ?Domec? o similar.-              Artefactos de bao lnea ?Roca o similar.-              Baadera, bidet o inodoro.-              Agua caliente central (2 termotanques ?Rtveem? o similar de alta recuperacin)-              Griferia FV con cierre cermico o similar.-              Caeria de auga caliente plstica termofusion.-              Hueco para la colocacin de placard-              Balcon con piso cermico Lourdes o similar y barandas de metal.-              Ascensor automatico cabina acero inoxidable con espejo y puertas automticas.-              Instalacion preparada para recibir equipos Split de aire acondicionado frio / calor. Pagos en Pesos ajustados por el   C.A.C  (Camara Argentina de la  Construccion)Algunas obras Construidas:Amenabar 548 (2.750m2)Amenaba 814 (1.500 m2)Arevalo 1954 (2.400 m2)Beruti 3056 (2450 m2)Maure 2296 (2.700m2)Olleros 2242 (1.900 m2)Vidal 2417 (2950 m2)San Juan 2974 (4.000 m2)Paunero 2770 1.950 m2)Rivera 4857 (2.300 m 2)Mendoza 52589/63 m2) Condiciones de Compra -              Boleto 50% y saldo en -24 cuotas-              Comision 4% + IVA-              Consulte descuentos por pronto pago-por pago contado o por compra de 2 dptos.Posesion Noviembre 2015Muy importanteSi por algn motivo Ud, debe desistir de su compra, puede ofrecerlo en reventa, tenemos un mercado comprador, Ud puede visitar los edificios que se estn construyendo para ver el nivel de construccin y terminacin. ComercializaInmobiliaria:     Max Level BrokerTel 011-Cel 115-4086370  Nextel 566*203650 aos al Servicio del Cliente. .Publicado por max level broker a traves INMOMAP;venta de depto de 1 o 2 cat. financiacion pesos palermo capi
apartment;Palermo;Capital Federal;-34.5902121;-58.423941000000006;200000.0;USD;3528900.0;200000.0;88.0;76.0;2272.7272727272725;2631.578947368421;;4.0;;http://www.properati.com.ar/17phq_venta_departamento_palermo_balcon_lavadero_patio_luminoso_impecable_heyaca-varela-asoc; DEPARTAMENTO IMPECABLE EN PLENO PALERMO SOHO AL FRENTE PRIMER PISO CON BALCON SUPER  LUMINOSO, RECIEN PLASTIFICADO Y PINTADO, PATIO, LAVADERO 2 BAOS, 1 DORMITORIO EN SUITTE,  VIGILANCIA NOCTURNA TODOS LOS DIAS, A METROS DE BANCO, 3 SUPERMERCADOS DE PRIMERA LINEA, MULTIPLES MEDIOS DE TRANSPORTE, EN PLENO PALERMO SOHO A 1 CUADRA DE PLAZA ARMENIA Y DE INCONTABLES BARES, RESTAURANTES, NEGOCIOS ROPA, ZAPATOS, DECORACION ETC... CON GRAN MOVIMIENTO Y ENTRETENIMIENTOS TODOS LOS DIAS DE LA SEMANA.-!!!!!! IMPERDIBLE !!!!!! .Publicado por HEYACA VARELA & asoc. a traves INMOMAP;4 AMBIENTES  FRENTE PALERMO SOHO
apartment;Palermo;Capital Federal;-34.5902121;-58.423941000000006;200000.0;USD;3528900.0;200000.0;88.0;76.0;2272.7272727272725;2631.578947368421;;4.0;;http://www.properati.com.ar/17phr_venta_departamento_palermo_balcon_lavadero_patio_luminoso_impecable_heyaca-varela-asoc; DEPARTAMENTO IMPECABLE EN PLENO PALERMO SOHO AL FRENTE PRIMER PISO CON BALCON SUPER  LUMINOSO, RECIEN PLASTIFICADO Y PINTADO, PATIO, LAVADERO 2 BA?OS, 1 DORMITORIO EN SUITTE,  VIGILANCIA NOCTURNA TODOS LOS DIAS, A METROS DE BANCO, 3 SUPERMERCADOS DE PRIMERA LINEA, MULTIPLES MEDIOS DE TRANSPORTE, EN PLENO PALERMO SOHO A 1 CUADRA DE PLAZA ARMENIA Y DE INCONTABLES BARES, RESTAURANTES, NEGOCIOS ROPA, ZAPATOS, DECORACION ETC... CON GRAN MOVIMIENTO Y ENTRETENIMIENTOS TODOS LOS DIAS DE LA SEMANA.-!!!!!! IMPERDIBLE !!!!!! .Publicado por HEYACA VARELA & asoc. a traves INMOMAP;4 AMBIENTES  FRENTE PALERMO SOHO
apartment;Palermo;Capital Federal;-34.5902121;-58.423941000000006;85000.0;USD;1499782.5;85000.0;40.0;40.0;2125.0;2125.0;;2.0;;http://www.properati.com.ar/17pjz_venta_departamento_palermo_lavadero_impecable_placard_heyaca-varela-asoc; IMPECABLE 2 AMBIENTES DE 40 METROS CON LAVADERO INDEPENDIENTE, BAO CON  PLACARD PARA ARTICULOS DE BAO Y VENTILACION, AMPLIA COCINA, EXCELENTE ESTADO EN PLENO PALERMO SOHO A 2 CUADRAS DE PLAZA ARMENIA DONDE SE ENCUENTRAN INNUMERABLES LOCALES DE DISEO Y GASTRONOMIA, A MTS. DE 2 SUPERMERCADOS DE PRIMERA MARCA Y DE BANCOS, MULTIPLES MEDIOS DE LOCOMOCION. SEGURIDAD POR LAS NOCHES .Publicado por HEYACA VARELA & asoc. a traves INMOMAP;2 AMBIENTES PALERMO SOHO
apartment;Palermo;Capital Federal;-34.5902121;-58.423941000000006;95000.0;USD;1676227.5;95000.0;40.0;40.0;2375.0;2375.0;;2.0;;http://www.properati.com.ar/17pk0_venta_departamento_palermo_lavadero_luminoso_impecable_placard_heyaca-varela-asoc;"  IMPECABLE 2 AMBIENTES (actualmente se encuentra alquilado)DE 40 METROS CON LAVADERO INDEPENDIENTE, BAO CON  PLACARD PARA ARTICULOS DE BAO Y VENTILACION, AMPLIA COCINA, EXCELENTE ESTADO VIGILIANCIA LAS 24 HS. CON EL SISTEMA PROSEGUR ""EL OJO DEL HALCON.- EN PLENO PALERMO SOHO A 2 CUADRAS DE PLAZA ARMENIA DONDE SE ENCUENTRAN INNUMERABLES LOCALES DE DISEO Y GASTRONOMIA, A MTS. DE 2 SUPERMERCADOS DE PRIMERA MARCA Y DE BANCOS, MULTIPLES MEDIOS DE LOCOMOCION.- UBICADO EN LA ZONA MAS TRENDY DE BUENOS AIRES, RODEADO DE RESTAURANTES, NEGOCIOS DISEO, BARES, PLAZA, FERIAS DE DISEO, A POCAS CUADRAS DE SHOPPING, CON MULTIPLES MEDIOS DE TRANSPORTE , UN LUGAR DONDE NUNCA SE ESTA SOLO.-  VALOR DEL INMUEBLE CONVERSABLE. COMUNICARSE DE LUNES A VIERNES EN EL HORARIO DE 10 A 03HS Y DE 15.30 A 19HS. AL  ""HEYACA VARELA & ASOC."" INMOBILIARIA - ESTUDIO JURIDICO  .Publicado por HEYACA VARELA & asoc. a traves INMOMAP";2 AMBIENTES PALERMO SOHO
apartment;Palermo;Capital Federal;-34.5903367;-58.4111976;270000.0;USD;4764015.0;270000.0;140.0;128.0;1928.5714285714291;2109.375;;5.0;;http://www.properati.com.ar/17pku_venta_departamento_palermo_baulera_lavadero_patio_terraza_toilette_lujoso_dependencias_amoblado_impecable_losa-radiante_subte-linea-d_arquitecto-albarracin-propiedades;"VENDE ARQ. ALBARRACIN PROPIEDADES  CeL 156-397-8833  -- Cuba N 3200 esq Campos Salles - (Nuez ) CABA Sobre la Avda Cnel Diaz , a 50 mts de Av. Santa Fe y Shopping Alto Palermo A mts de Plaza e Iglesia Guadalupe -En impecable y estratgica zona de Bs As. El edificio es el tpico de los aos 60 de lneas clsicas y muy bien mantenido Posee gran Hall de acceso con portera de forma permanente , ascensor principal y acceso exterior de servicio con su respectivo ascensor .-El semipiso es al frente , con palier privado para la unidad El rea pblica est conformada por un gran living comedor en ""L"" ( tomando parte del 4 dormitorio )el cual remata a balcn al frente hacia el Norte con impecable vista a copa de rboles , a Avenida Cnel Diaz - Todos los dormitorios con pisos de praquet y profusos placards Tiene bao completo y toilette (ambos reciclados en los 90 ) El rea de servicio tiene acceso particularizado con ascensor y palier de servicio individual ,una amplia cocina y comedoor diario , con amoblamiento y revestimientos de poca, , dependencia de servicio, bao de servicio y un patio central semicubierto con toldo rebatible con lavadero y amplio espacio de guardado El servicio de calefaccion es por losa radiante y el agua caliente tambin .- Posee baulera amplia en el subsuelo y terraza particularizada en azotea .- SU UBICACIN , ENTORNO Y LOCALIZACIN ESTRATGICA LO HACEN IDEAL COMO INVERSIN INMOBILIARIA Y RESGUARDO DE VALOR SUS PROPIETARIOS ACEPTAN TOMAR PROPIEDAD DE MENOR VALOR Y SUPERFICIES Y AMBIENTES EN LA MISMA ZONA - POSIBILIDAD DE FINANCIAR SALDO DE PRECIO- EN FORMA DIRECTA -CONSULTE .-   Las medidas son aproximadas y al slo efecto orientativo. Las medidas reales surgirn del ttulo de propiedad respectivo.  .Publicado por Arquitecto Albarracin Propiedades a traves INMOMAP";SEMIPISO 4 DORMITORIOS 
